ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,month,month_name,day,hour
14007050,JJ462651,2025-10-23 14:17:00,0000X E Grand Ave,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),False,False,1834,18,42.0,8.0,11,1176796.0,1903917.0,2025,10/31/2025 03:41:45 PM,41.891694878,-87.626155832,"(41.891694878, -87.626155832)",10,October,Thursday,14
14006832,JJ462541,2025-10-23 13:45:00,084XX S COTTAGE GROVE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,COMMERCIAL / BUSINESS OFFICE,False,False,632,6,6.0,44.0,08A,1183030.0,1849258.0,2025,11/02/2025 03:41:09 PM,41.74156329,-87.604963052,"(41.74156329, -87.604963052)",10,October,Thursday,13
14010390,JJ466885,2025-10-23 13:44:00,041XX S INDIANA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,213,2,3.0,38.0,08A,1178285.0,1877633.0,2025,11/02/2025 03:41:09 PM,41.819536065,-87.62148774,"(41.819536065, -87.62148774)",10,October,Thursday,13
14009622,JJ466040,2025-10-23 11:00:00,089XX S LOOMIS ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,2222,22,21.0,73.0,08A,1168564.0,1845472.0,2025,11/02/2025 03:41:09 PM,41.731497731,-87.658074565,"(41.731497731, -87.658074565)",10,October,Thursday,11
14027863,JJ487652,2025-10-23 10:00:00,078XX S YATES BLVD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,False,False,421,4,7.0,43.0,11,1193558.0,1853456.0,2025,11/15/2025 03:40:34 PM,41.75283195,-87.566252449,"(41.75283195, -87.566252449)",10,October,Thursday,10
14006567,JJ462094,2025-10-23 09:29:00,007XX E 92ND ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,633,6,8.0,44.0,08A,1182756.0,1844133.0,2025,11/02/2025 03:41:09 PM,41.727506065,-87.606125625,"(41.727506065, -87.606125625)",10,October,Thursday,9
14006506,JJ462274,2025-10-23 08:15:00,076XX S SOUTH CHICAGO AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,False,False,411,4,8.0,43.0,11,1186365.0,1854740.0,2025,11/02/2025 03:41:09 PM,41.75652833,-87.592570988,"(41.75652833, -87.592570988)",10,October,Thursday,8
14007460,JJ463400,2025-10-23 02:00:00,005XX N MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,HOTEL / MOTEL,False,False,1834,18,42.0,8.0,11,1177337.0,1904039.0,2025,11/02/2025 03:41:09 PM,41.892017399,-87.624165306,"(41.892017399, -87.624165306)",10,October,Thursday,2
14006156,JJ461819,2025-10-23 00:51:00,007XX W 63RD ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,False,711,7,16.0,68.0,26,1172243.0,1863089.0,2025,11/02/2025 03:41:09 PM,41.779761017,-87.644079937,"(41.779761017, -87.644079937)",10,October,Thursday,0
14059988,JJ527712,2025-10-23 00:01:00,011XX S CANAL ST,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,DEPARTMENT STORE,False,False,124,1,28.0,28.0,11,1173307.0,1895355.0,2025,12/21/2025 03:42:59 PM,41.868278395,-87.639223526,"(41.868278395, -87.639223526)",10,October,Thursday,0
14006078,JJ461761,2025-10-22 22:56:00,014XX N SEDGWICK ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,1821,18,27.0,8.0,08A,1173383.0,1909988.0,2025,11/02/2025 03:41:09 PM,41.908430535,-87.638509526,"(41.908430535, -87.638509526)",10,October,Wednesday,22
14008487,JJ464639,2025-10-22 21:30:00,011XX S STATE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,False,False,123,1,4.0,32.0,11,1176512.0,1895496.0,2025,11/02/2025 03:41:09 PM,41.868593592,-87.627453187,"(41.868593592, -87.627453187)",10,October,Wednesday,21
14006014,JJ461663,2025-10-22 19:30:00,049XX W NORTH AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2533,25,37.0,25.0,11,1143333.0,1910186.0,2025,11/02/2025 03:41:09 PM,41.909588772,-87.748894125,"(41.909588772, -87.748894125)",10,October,Wednesday,19
14005936,JJ461553,2025-10-22 19:02:00,061XX S DORCHESTER AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,314,3,20.0,42.0,08A,1186600.0,1864385.0,2025,11/02/2025 03:41:09 PM,41.782989506,-87.591404857,"(41.782989506, -87.591404857)",10,October,Wednesday,19
14006447,JJ462201,2025-10-22 18:30:00,062XX S DR MARTIN LUTHER KING JR DR,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,311,3,20.0,40.0,08A,1179993.0,1863678.0,2025,11/02/2025 03:41:09 PM,41.781203314,-87.615649592,"(41.781203314, -87.615649592)",10,October,Wednesday,18
14005906,JJ461611,2025-10-22 18:06:00,043XX S DR MARTIN LUTHER KING JR DR,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,221,2,3.0,38.0,08A,1179584.0,1876233.0,2025,11/02/2025 03:41:09 PM,41.815664722,-87.616765357,"(41.815664722, -87.616765357)",10,October,Wednesday,18
14005792,JJ461432,2025-10-22 16:30:00,074XX S MERRILL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,333,3,7.0,43.0,08A,1191843.0,1855973.0,2025,10/30/2025 03:50:32 PM,41.759780594,-87.572455541,"(41.759780594, -87.572455541)",10,October,Wednesday,16
14005724,JJ461296,2025-10-22 15:25:00,015XX S KOLIN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,1012,10,24.0,29.0,08A,1147636.0,1892146.0,2025,11/02/2025 03:41:09 PM,41.860003433,-87.733549773,"(41.860003433, -87.733549773)",10,October,Wednesday,15
14005763,JJ461496,2025-10-22 15:23:00,041XX W OAKDALE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,2523,25,31.0,21.0,08A,1148336.0,1919294.0,2025,11/02/2025 03:41:09 PM,41.934486961,-87.73027977,"(41.934486961, -87.73027977)",10,October,Wednesday,15
14008251,JJ464256,2025-10-22 15:00:00,008XX W WELLINGTON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,HOSPITAL BUILDING / GROUNDS,False,False,1933,19,44.0,6.0,08A,1169981.0,1920130.0,2025,10/30/2025 03:50:32 PM,41.936335635,-87.650710119,"(41.936335635, -87.650710119)",10,October,Wednesday,15
14006925,JJ462495,2025-10-22 14:15:00,022XX W JACKSON BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,SCHOOL - PUBLIC GROUNDS,False,False,1225,12,27.0,28.0,08A,1161324.0,1898653.0,2025,11/02/2025 03:41:09 PM,41.877585867,-87.683123746,"(41.877585867, -87.683123746)",10,October,Wednesday,14
14007523,JJ463390,2025-10-22 12:00:00,075XX S STONY ISLAND AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,False,False,411,4,8.0,43.0,11,1188125.0,1855104.0,2025,11/02/2025 03:41:09 PM,41.757485413,-87.586109433,"(41.757485413, -87.586109433)",10,October,Wednesday,12
14008443,JJ464559,2025-10-22 12:00:00,072XX S WHIPPLE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,831,8,18.0,66.0,11,1157290.0,1856526.0,2025,11/02/2025 03:41:09 PM,41.762066981,-87.699077348,"(41.762066981, -87.699077348)",10,October,Wednesday,12
14005714,JJ461329,2025-10-22 11:39:00,057XX N BROADWAY,2820,OTHER OFFENSE,TELEPHONE THREAT,COMMERCIAL / BUSINESS OFFICE,False,False,2013,20,48.0,77.0,08A,1167272.0,1938227.0,2025,10/30/2025 03:50:32 PM,41.986053237,-87.660143418,"(41.986053237, -87.660143418)",10,October,Wednesday,11
14005557,JJ461045,2025-10-22 11:23:00,078XX S MARSHFIELD AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,False,611,6,17.0,71.0,26,1166705.0,1852767.0,2025,10/30/2025 03:50:32 PM,41.751556088,-87.664677158,"(41.751556088, -87.664677158)",10,October,Wednesday,11
14005733,JJ461459,2025-10-22 10:31:00,042XX S MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,213,2,3.0,38.0,11,1177861.0,1876990.0,2025,11/02/2025 03:41:09 PM,41.817781248,-87.623062629,"(41.817781248, -87.623062629)",10,October,Wednesday,10
14005636,JJ461237,2025-10-22 10:00:00,060XX S TRIPP AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,813,8,13.0,65.0,11,1149071.0,1864259.0,2025,11/02/2025 03:41:09 PM,41.783449953,-87.729002226,"(41.783449953, -87.729002226)",10,October,Wednesday,10
14005356,JJ460857,2025-10-22 09:04:00,024XX W ARMITAGE AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,False,1434,14,1.0,22.0,26,1159605.0,1913208.0,2025,10/30/2025 03:50:32 PM,41.917561567,-87.689034125,"(41.917561567, -87.689034125)",10,October,Wednesday,9
14005347,JJ460832,2025-10-22 08:30:00,016XX N MC VICKER AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,2513,25,29.0,25.0,08A,1135830.0,1910224.0,2025,11/02/2025 03:41:09 PM,41.909830027,-87.776456455,"(41.909830027, -87.776456455)",10,October,Wednesday,8
14008713,JJ464908,2025-10-22 07:48:00,048XX N MILWAUKEE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,False,False,1623,16,45.0,11.0,11,1139736.0,1931754.0,2025,11/02/2025 03:41:09 PM,41.968840029,-87.761579693,"(41.968840029, -87.761579693)",10,October,Wednesday,7
14006421,JJ462140,2025-10-22 06:47:00,034XX N ORIOLE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,1631,16,38.0,17.0,08A,1124814.0,1921907.0,2025,11/02/2025 03:41:09 PM,41.94207885,-87.816666944,"(41.94207885, -87.816666944)",10,October,Wednesday,6
14005441,JJ460986,2025-10-22 05:40:00,015XX N BOSWORTH AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,1433,14,1.0,24.0,11,1165777.0,1910308.0,2025,11/02/2025 03:41:09 PM,41.909474305,-87.66644092,"(41.909474305, -87.66644092)",10,October,Wednesday,5
14008805,JJ465071,2025-10-22 03:30:00,006XX W SHERIDAN RD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,1925,19,46.0,6.0,11,1170987.0,1926180.0,2025,11/02/2025 03:41:09 PM,41.952915022,-87.646834914,"(41.952915022, -87.646834914)",10,October,Wednesday,3
14008228,JJ464324,2025-10-21 22:30:00,083XX S DREXEL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,632,6,8.0,44.0,08A,1183674.0,1849917.0,2025,11/02/2025 03:41:09 PM,41.743356675,-87.602582986,"(41.743356675, -87.602582986)",10,October,Tuesday,22
14005219,JJ460601,2025-10-21 21:56:00,077XX S CARPENTER ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,612,6,17.0,71.0,08A,1170655.0,1853505.0,2025,11/02/2025 03:41:09 PM,41.753496107,-87.650180812,"(41.753496107, -87.650180812)",10,October,Tuesday,21
14005901,JJ461616,2025-10-21 17:00:00,007XX W 31ST ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,914,9,11.0,60.0,08A,1171702.0,1884328.0,2025,11/02/2025 03:41:09 PM,41.83805488,-87.645440067,"(41.83805488, -87.645440067)",10,October,Tuesday,17
14008872,JJ464923,2025-10-21 16:36:00,044XX S DREXEL BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,221,2,4.0,39.0,08A,1182936.0,1875860.0,2025,11/02/2025 03:41:09 PM,41.814563821,-87.604481355,"(41.814563821, -87.604481355)",10,October,Tuesday,16
14004802,JJ460235,2025-10-21 16:29:00,027XX W 26TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,1034,10,24.0,30.0,08A,1158544.0,1886653.0,2025,11/02/2025 03:41:09 PM,41.844713964,-87.693659473,"(41.844713964, -87.693659473)",10,October,Tuesday,16
14079043,JK108876,2025-10-21 16:00:00,064XX W FULLERTON AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,ATHLETIC CLUB,False,False,2512,25,36.0,19.0,11,1133118.0,1915251.0,2025,01/12/2026 03:41:00 PM,41.923672617,-87.786301606,"(41.923672617, -87.786301606)",10,October,Tuesday,16
14006264,JJ460830,2025-10-21 16:00:00,001XX N LOCKWOOD AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE - GARAGE,False,False,1523,15,37.0,25.0,11,1141023.0,1900585.0,2025,11/02/2025 03:41:09 PM,41.883285361,-87.75761686,"(41.883285361, -87.75761686)",10,October,Tuesday,16
14004879,JJ460142,2025-10-21 15:27:00,062XX S DORCHESTER AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,314,3,20.0,42.0,08A,1186613.0,1863750.0,2025,11/02/2025 03:41:09 PM,41.781246706,-87.591377284,"(41.781246706, -87.591377284)",10,October,Tuesday,15
14004676,JJ460064,2025-10-21 15:05:00,007XX W 59TH ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,False,711,7,16.0,68.0,26,1172547.0,1865752.0,2025,11/02/2025 03:41:09 PM,41.787061896,-87.642887042,"(41.787061896, -87.642887042)",10,October,Tuesday,15
14005186,JJ460519,2025-10-21 14:00:00,030XX S KOMENSKY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,1031,10,22.0,30.0,08A,1149862.0,1884018.0,2025,11/02/2025 03:41:09 PM,41.837656214,-87.725589805,"(41.837656214, -87.725589805)",10,October,Tuesday,14
14007092,JJ462854,2025-10-21 12:30:00,005XX W MADISON ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER RAILROAD PROPERTY / TRAIN DEPOT,False,False,121,1,42.0,28.0,11,1173039.0,1900311.0,2025,11/02/2025 03:41:09 PM,41.881883933,-87.640060441,"(41.881883933, -87.640060441)",10,October,Tuesday,12
14005025,JJ460274,2025-10-21 12:25:00,011XX S CLARK ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CONVENIENCE STORE,False,False,123,1,34.0,32.0,11,1175696.0,1895352.0,2025,11/02/2025 03:41:09 PM,41.86821682,-87.6304532,"(41.86821682, -87.6304532)",10,October,Tuesday,12
14051306,JJ516552,2025-10-21 12:25:00,058XX N SHERIDAN RD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),False,False,2022,20,48.0,77.0,11,1168577.0,1938929.0,2025,12/12/2025 03:41:24 PM,41.987951293,-87.655323262,"(41.987951293, -87.655323262)",10,October,Tuesday,12
14004698,JJ460088,2025-10-21 12:21:00,117XX S STATE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,522,5,9.0,53.0,08A,1178357.0,1827155.0,2025,11/02/2025 03:41:09 PM,41.681016934,-87.622752901,"(41.681016934, -87.622752901)",10,October,Tuesday,12
14004501,JJ459841,2025-10-21 12:15:00,018XX W 115TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,2234,22,21.0,75.0,08A,1166257.0,1828407.0,2025,11/02/2025 03:41:09 PM,41.684717959,-87.667009752,"(41.684717959, -87.667009752)",10,October,Tuesday,12
14006656,JJ462387,2025-10-21 11:07:00,0000X N STATE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DRUG STORE,False,False,112,1,34.0,32.0,11,1176365.0,1900502.0,2025,11/02/2025 03:41:09 PM,41.88233367,-87.627841791,"(41.88233367, -87.627841791)",10,October,Tuesday,11
14004810,JJ460126,2025-10-21 11:00:00,057XX N BROADWAY,2820,OTHER OFFENSE,TELEPHONE THREAT,COMMERCIAL / BUSINESS OFFICE,False,False,2013,20,48.0,77.0,08A,1167272.0,1938227.0,2025,11/02/2025 03:41:09 PM,41.986053237,-87.660143418,"(41.986053237, -87.660143418)",10,October,Tuesday,11
14004194,JJ459438,2025-10-21 00:58:00,034XX N HARDING AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,1732,17,30.0,21.0,08A,1149451.0,1922614.0,2025,11/02/2025 03:41:09 PM,41.943575722,-87.726095685,"(41.943575722, -87.726095685)",10,October,Tuesday,0
14021206,JJ479888,2025-10-21 00:01:00,004XX E RANDOLPH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,114,1,42.0,32.0,11,1179325.0,1901333.0,2025,11/08/2025 03:43:33 PM,41.884546689,-87.616947314,"(41.884546689, -87.616947314)",10,October,Tuesday,0
14004202,JJ459384,2025-10-20 22:13:00,104XX S AVENUE L,4389,OTHER OFFENSE,VIOLATION GPS MONITORING DEVICE,RESIDENCE,False,True,432,4,10.0,52.0,26,1201837.0,1836354.0,2025,11/02/2025 03:41:09 PM,41.705696272,-87.536494167,"(41.705696272, -87.536494167)",10,October,Monday,22
14004130,JJ459344,2025-10-20 21:04:00,048XX S SPRINGFIELD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,821,8,14.0,57.0,08A,1151182.0,1872344.0,2025,10/28/2025 03:42:01 PM,41.80559543,-87.721051352,"(41.80559543, -87.721051352)",10,October,Monday,21
14005370,JJ460853,2025-10-20 20:14:00,078XX S ADA ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,612,6,17.0,71.0,08A,1168802.0,1852756.0,2025,10/28/2025 03:42:01 PM,41.751480925,-87.656992959,"(41.751480925, -87.656992959)",10,October,Monday,20
14006395,JJ462187,2025-10-20 20:00:00,086XX S DREXEL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,632,6,8.0,44.0,08A,1183733.0,1847908.0,2025,11/02/2025 03:41:09 PM,41.737842385,-87.602429329,"(41.737842385, -87.602429329)",10,October,Monday,20
14004026,JJ459272,2025-10-20 19:37:00,056XX W ADDISON ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,False,1633,16,30.0,15.0,26,1138204.0,1923373.0,2025,11/02/2025 03:41:09 PM,41.945869689,-87.767416413,"(41.945869689, -87.767416413)",10,October,Monday,19
14003873,JJ459250,2025-10-20 19:30:00,057XX W IRVING PARK RD,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,1633,16,38.0,15.0,08A,1137468.0,1926017.0,2025,10/28/2025 03:42:01 PM,41.953138391,-87.770057866,"(41.953138391, -87.770057866)",10,October,Monday,19
14004739,JJ459135,2025-10-20 18:10:00,097XX S OGLESBY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,431,4,7.0,51.0,08A,1193799.0,1840743.0,2025,10/28/2025 03:42:01 PM,41.717940456,-87.565784777,"(41.717940456, -87.565784777)",10,October,Monday,18
14004067,JJ459225,2025-10-20 17:49:00,087XX S COTTAGE GROVE AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,False,False,632,6,8.0,44.0,26,1183095.0,1847052.0,2025,11/02/2025 03:41:09 PM,41.73550827,-87.604793321,"(41.73550827, -87.604793321)",10,October,Monday,17
14004459,JJ459801,2025-10-20 16:20:00,009XX W CERMAK RD,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER (SPECIFY),False,False,1235,12,25.0,31.0,08A,1170360.0,1889613.0,2025,11/02/2025 03:41:09 PM,41.852586768,-87.650210212,"(41.852586768, -87.650210212)",10,October,Monday,16
14003737,JJ458919,2025-10-20 15:48:00,040XX W JACKSON BLVD,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,False,1115,11,28.0,26.0,26,1149469.0,1898379.0,2025,11/02/2025 03:41:09 PM,41.877072181,-87.726659567,"(41.877072181, -87.726659567)",10,October,Monday,15
14003815,JJ459162,2025-10-20 15:30:00,012XX N LARRABEE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,False,False,1822,18,27.0,8.0,11,1172111.0,1908362.0,2025,11/02/2025 03:41:09 PM,41.903996883,-87.643230238,"(41.903996883, -87.643230238)",10,October,Monday,15
14004580,JJ459973,2025-10-20 15:00:00,050XX S EAST END AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,222,2,5.0,39.0,08A,1188165.0,1871757.0,2025,11/02/2025 03:41:09 PM,41.803181616,-87.585432024,"(41.803181616, -87.585432024)",10,October,Monday,15
14003730,JJ458924,2025-10-20 14:45:00,059XX N NORTHWEST HWY,2820,OTHER OFFENSE,TELEPHONE THREAT,SMALL RETAIL STORE,False,False,1611,16,41.0,10.0,08A,1131400.0,1938826.0,2025,11/05/2025 03:42:05 PM,41.988394837,-87.792067187,"(41.988394837, -87.792067187)",10,October,Monday,14
14003784,JJ458926,2025-10-20 14:39:00,015XX E 70TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,332,3,5.0,43.0,08A,1188061.0,1858891.0,2025,10/28/2025 03:42:01 PM,41.767878801,-87.586223439,"(41.767878801, -87.586223439)",10,October,Monday,14
14004425,JJ459637,2025-10-20 14:00:00,004XX W 125TH PL,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,RESIDENCE,False,False,523,5,9.0,53.0,11,1175461.0,1821692.0,2025,10/28/2025 03:42:01 PM,41.666090644,-87.63351612,"(41.666090644, -87.63351612)",10,October,Monday,14
14003965,JJ458944,2025-10-20 14:00:00,001XX E Huron st,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,False,False,1834,18,42.0,8.0,11,1177511.0,1905110.0,2025,11/02/2025 03:41:09 PM,41.894952327,-87.623493747,"(41.894952327, -87.623493747)",10,October,Monday,14
14003960,JJ458707,2025-10-20 13:00:00,053XX N Elston Ave,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),False,False,1623,16,45.0,11.0,11,1141044.0,1935204.0,2025,11/02/2025 03:41:09 PM,41.978283058,-87.756684755,"(41.978283058, -87.756684755)",10,October,Monday,13
14003490,JJ458619,2025-10-20 12:06:00,008XX E 75TH ST,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,CURRENCY EXCHANGE,False,False,624,6,8.0,69.0,11,1182946.0,1855461.0,2025,11/02/2025 03:41:09 PM,41.75858693,-87.605078455,"(41.75858693, -87.605078455)",10,October,Monday,12
14003533,JJ458679,2025-10-20 12:00:00,026XX W DIVISION ST,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER (SPECIFY),False,True,1423,14,26.0,24.0,08A,1158560.0,1907879.0,2025,11/02/2025 03:41:09 PM,41.902959846,-87.693019652,"(41.902959846, -87.693019652)",10,October,Monday,12
14003495,JJ458540,2025-10-20 11:57:00,065XX S TROY ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,False,831,8,14.0,66.0,26,1156513.0,1861069.0,2025,11/02/2025 03:41:09 PM,41.774549351,-87.701802917,"(41.774549351, -87.701802917)",10,October,Monday,11
14003449,JJ458461,2025-10-20 11:10:00,081XX S PRINCETON AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,False,False,622,6,6.0,44.0,26,1175700.0,1850999.0,2025,10/28/2025 03:42:01 PM,41.746507922,-87.631767676,"(41.746507922, -87.631767676)",10,October,Monday,11
14017800,JJ475757,2025-10-20 11:00:00,075XX S WENTWORTH AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,623,6,6.0,69.0,11,1176253.0,1855048.0,2025,11/05/2025 03:42:05 PM,41.757606472,-87.629620014,"(41.757606472, -87.629620014)",10,October,Monday,11
14004032,JJ459131,2025-10-20 10:00:00,015XX W 80TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,False,False,612,6,17.0,71.0,11,1167525.0,1851681.0,2025,11/24/2025 03:40:59 PM,41.748558426,-87.661703308,"(41.748558426, -87.661703308)",10,October,Monday,10
14018996,JJ477307,2025-10-20 07:00:00,069XX S MERRILL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,False,False,331,3,5.0,43.0,08A,1191744.0,1859337.0,2025,11/06/2025 03:40:34 PM,41.769014078,-87.572709347,"(41.769014078, -87.572709347)",10,October,Monday,7
14004623,JJ459659,2025-10-20 02:30:00,114XX S EGGLESTON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,SCHOOL - PUBLIC BUILDING,False,False,2233,22,21.0,49.0,08A,1175341.0,1829114.0,2025,11/02/2025 03:41:09 PM,41.686460463,-87.633734743,"(41.686460463, -87.633734743)",10,October,Monday,2
14003091,JJ458063,2025-10-20 02:13:00,059XX S CAMPBELL AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,False,False,824,8,16.0,66.0,26,1160724.0,1865122.0,2025,10/28/2025 03:42:01 PM,41.78558545,-87.686254176,"(41.78558545, -87.686254176)",10,October,Monday,2
14003011,JJ457999,2025-10-20 00:04:00,055XX W IRVING PARK RD,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,False,1633,16,30.0,15.0,26,1138802.0,1926049.0,2025,11/02/2025 03:41:09 PM,41.953202038,-87.765153132,"(41.953202038, -87.765153132)",10,October,Monday,0
14009444,JJ465835,2025-10-20 00:00:00,004XX N LAVERGNE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,1532,15,37.0,25.0,08A,1142962.0,1902338.0,2025,11/20/2025 03:46:22 PM,41.88805989,-87.750452913,"(41.88805989, -87.750452913)",10,October,Monday,0
14005566,JJ461195,2025-10-19 22:19:00,043XX N MOODY AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,1624,16,38.0,15.0,11,1134572.0,1928183.0,2025,11/02/2025 03:41:09 PM,41.959133852,-87.780652598,"(41.959133852, -87.780652598)",10,October,Sunday,22
14003258,JJ458267,2025-10-19 22:00:00,071XX N RIDGE BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,2424,24,49.0,1.0,08A,1161014.0,1947561.0,2025,11/02/2025 03:41:09 PM,42.011798696,-87.682899299,"(42.011798696, -87.682899299)",10,October,Sunday,22
14002890,JJ457865,2025-10-19 20:28:00,041XX W MONTROSE AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,VEHICLE NON-COMMERCIAL,True,False,1722,17,39.0,16.0,26,1148179.0,1928924.0,2025,11/02/2025 03:41:09 PM,41.960915493,-87.730607881,"(41.960915493, -87.730607881)",10,October,Sunday,20
14002766,JJ457827,2025-10-19 19:10:00,078XX S HOYNE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,611,6,18.0,71.0,08A,1163724.0,1852701.0,2025,11/02/2025 03:41:09 PM,41.751438029,-87.675602996,"(41.751438029, -87.675602996)",10,October,Sunday,19
